class,Lichen location 1,Lichen location 2,Lichen location 3,Lichen location 4,Lichen location 5,Lichen location 6,Lichen location 7,Lichen location 8,Root location 1,Root location 2,Root location 3,Root location 4,Root location 5,Root location 6,Root location 7,Root location 8,Root location 9,Root location 90,Soil location 1,Soil location 2,Soil location 3,Soil location 4,Soil location 5,Soil location 6,Soil location 7,Soil location 8,Soil location 9,Soil location 90
Eurotiomycetes,0,0.000622084,4.60E-05,0,0,9.56E-05,0.000147292,0.00011019,0,0,0,0,2.15E-05,0,0,0,0,0,6.15E-05,0,4.28E-05,0.000110889,0.000143883,1.93E-05,7.23E-05,7.80E-05,2.26E-05,0.000439694
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000167208
Dothideomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91E-05,6.81E-05
Dothideomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50E-05,0,0,0,0,0,0
Dothideomycetes,0.000115878,0,0.000230164,0.00020309,7.67E-05,0.000119457,0.000130926,6.61E-05,0,0,2.96E-05,0,0,0,0,9.98E-05,3.80E-05,0,0.000331946,6.76E-05,0.000185631,0.000426046,0.000469184,0.000641653,0.00061441,0.000413368,0.000259759,0.000606901
Dothideomycetes,0,0,0,5.42E-05,0.000127845,0.000215023,0,0,0,0,0,2.72E-05,0,1.95E-05,0.000100281,0,0,0,0,0,0,0,0,0,5.78E-05,3.12E-05,0.000152467,2.48E-05
Dothideomycetes,0,0,0,0.000812359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69E-05,0
Dothideomycetes,0,0,0,0,0.000102276,0,0,0.000286495,0,0,0,0,0,0,0,1.90E-05,0,0,0.00021515,0,0,0.000163415,0,0.000168856,0.000281906,0.002324221,0.001581144,0.000786495
Dothideomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0.000102138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dothideomycetes,0,0,0,0,0.00023012,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15E-05,0,0,0,0,0,0,0,0.000107292,8.67E-05
Dothideomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110963,0,0,0,0
Dothideomycetes,0,0,0,0,0,0,0,0.000286495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dothideomycetes,0,0,0,4.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202856,0,0,0,4.38E-05,0,0,0,2.26E-05,4.95E-05
Dothideomycetes,0,0,0,0,0,0,6.55E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dothideomycetes,0,0,0,0.000108314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45E-05,2.89E-05,0,0,0
Dothideomycetes,0,0,0,0,0,0,0,0,0,0.000127872,0.000302237,0,0,0,0,0,0,0,0.000135237,0.000313245,0.00039268,0.000110889,3.75E-05,2.41E-05,7.95E-05,0.00025738,0,1.86E-05
Dothideomycetes,0,0,0,4.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07E-05,0,0,2.92E-05,0,0,0,0,0,0
Dothideomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68E-05,0.000209622,0.00026518,1.69E-05,0
Dothideomycetes,0,0,0,0,0,0,0,0.000484838,0.000174925,0,0,0,0,0,0,1.90E-05,0,0,0.000331946,4.30E-05,7.14E-05,7.59E-05,0,0.000632005,0.001698664,0.002176032,0.00047999,0.000334415
Dothideomycetes,0.004055714,0,0,0.000230168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dothideomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141174,3.10E-05
Dothideomycetes,0,0,0,0,0,7.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61E-05,3.90E-05,0,0
Dothideomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51E-05,0,0,0,0,0,0,0,0,0,0
Dothideomycetes,0,0,0,0.000148932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dothideomycetes,0,0,0,6.77E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dothideomycetes,0,0,0,6.77E-05,0.000127845,0,0,0.00011019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dothideomycetes,6.95E-05,0,0,0,0,0,0,0.00011019,0,0,0,0,0,0,0,0,0,0,4.92E-05,0,0,1.75E-05,0,0.000173681,0.000498757,0.000304177,0.000372698,0.000117665
Dothideomycetes,0,0,0,0,0,0.000286697,0.000949217,0.001123942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,0.00180709,0.000694147,0,0
Dothideomycetes,0,0,0,0,0,0,0,0,0,0,0,2.72E-05,0,3.41E-05,0,0,0,0,0,0,0,0,0,1.45E-05,0,3.12E-05,0.00012988,0
Dothideomycetes,0,0,0,5.42E-05,7.67E-05,0.000382263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86E-05,7.59E-05,6.26E-05,1.93E-05,5.06E-05,3.12E-05,3.95E-05,0
Dothideomycetes,0.000139053,0,0,0.000446797,0.000588085,0.005495031,0.000180024,0.000264457,0,0,0,0,0,0,0,0,0,0,7.99E-05,0,7.14E-05,0.000105052,0.00016265,5.79E-05,7.95E-05,2.34E-05,0.00014682,3.10E-05
Dothideomycetes,0,0.001244168,0,0.000176011,0.001022756,0.001099006,0,0.000771333,0,0,0,0,0,0,0,0,0,0,0,1.84E-05,3.57E-05,7.59E-05,4.38E-05,8.20E-05,2.89E-05,3.90E-05,2.26E-05,0
Dothideomycetes,0,0,7.67E-05,0,7.67E-05,0.001839641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dothideomycetes,0.000139053,0.001178685,6.14E-05,0.000162472,0.001201739,0.009676032,0.000278219,0,0,0,0,0,1.61E-05,0,0,0,0,0,0.000135237,0.000405376,0.00040696,0.000647823,0.00063809,0.000260521,0.000433701,8.58E-05,0.000141174,4.34E-05
Dothideomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61E-05,0,0,2.92E-05,1.88E-05,0,0,0,0,2.48E-05
Dothideomycetes,0,0,0,9.48E-05,0,0,0,0,0,0,0,1.63E-05,0,0,0,0,0,3.51E-05,6.15E-05,0,0,1.75E-05,5.63E-05,3.86E-05,3.61E-05,0.000140389,5.08E-05,3.72E-05
Dothideomycetes,0,0,0,0,0,0.005590596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dothideomycetes,0.000440335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88E-05,0,0,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155911833,0,0,1.52E-05,0,0,0,0,0,0,0.000294292,0,0,0,0
Leotiomycetes,0,0.000196448,0,0,0,0.000286697,0,0,0,0,0,0,4.84E-05,0,0,0,0.001226109,0.000928729,0,1.84E-05,0.000107095,0,0.000406626,0.00081051,0,0.000226183,5.08E-05,1.86E-05
Saccharomycetes,0,6.55E-05,0,4.06E-05,0,0,0,0,0,0,0,2.72E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saccharomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saccharomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saccharomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122943,0,0,0,0,0,0.000426473,0.000296377,1.69E-05,4.34E-05
Eurotiomycetes,0,0,0,0,0,0,0,0,0.004188993,0,2.37E-05,0,0.002080388,0,0,0,0.001643669,0.000607439,0.000706922,0.000128983,0.001556442,0,0.005655231,0,0,0,0.004918486,0.001882633
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92E-05,0,0,0.000209622,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,5.91E-05,0,0,4.28E-05,1.52E-05,3.51E-05,0.003368638,2.46E-05,0.001063807,0.000939636,0.000494207,0.003488086,0.0029058,0.003969894,0.002083722,0.002439991
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26E-05,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,2.76E-05,0,3.56E-05,6.54E-05,9.14E-05,0,3.19E-05,0,0,0,0,0,0,0.000361847,5.00E-05,1.93E-05,0.001069797,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001633609,0.000670748,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217101,0.000159024,3.90E-05,0,0
Sordariomycetes,0,0,0,0,0.000153413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,4.82E-05,0,0,0,0
Sordariomycetes,0,0,0.00039895,0.000297865,0.00023012,0.001863532,0.000261853,6.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E-05,0,0.000101314,5.06E-05,6.24E-05,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27E-05,3.61E-05,7.02E-05,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,3.23E-05,0,0,0,0,0,0,0,0,0,0,3.86E-05,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0.000621901,0,0,0,0,0,0,1.95E-05,0,0,0,0,0,0,0,0,0,0.000308766,0.000151796,0.000592754,0,0
Sordariomycetes,0,0.000196448,0,0,0.000613654,0.000358372,0,0.000308533,0,0,0,0,0,0,0,0,0,0,2.46E-05,0.000227256,5.71E-05,0.000157579,0.000231464,3.86E-05,0.000101197,0.000366572,0,2.48E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E-05,0,0,0,0.000202627,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58E-05,0,0.000167208
Sordariomycetes,0.000115878,0.000229189,0,0,0.000153413,0.000310589,0.000130926,0,0,0,0,0,0,0,0,0,0,0,4.92E-05,0,0,2.33E-05,8.13E-05,0.002291619,0.000260221,0.000553757,2.26E-05,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530813,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02E-05,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0.000432709,0.000650477,0.000302237,8.72E-05,8.06E-05,7.79E-05,0.00017777,4.75E-05,1.90E-05,0,0.001204841,0.001240695,0.000892456,0.000618642,0.001101018,0.00054034,0.001091482,0.001489685,0.000101645,0.000191979
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45E-05,0,0,4.52E-05,0
Sordariomycetes,0,0,0,0,0,0,0,0,9.21E-05,0.000172349,0.000248901,4.36E-05,0.000123641,0,9.57E-05,3.33E-05,3.04E-05,2.51E-05,0.00038727,0.000307103,0.000371262,0.000256795,0.000456672,0.000221925,0.000404788,0.000101392,0.00020329,0.000198172
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90E-05,8.03E-05,0,0,0,0,0,0,0,0,0.00035011,0.000644059
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82E-05,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25E-05,0,0.000212276,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30E-05,1.00E-04,9.92E-05,3.13E-05,4.34E-05,0.000144567,0,2.26E-05,0
Sordariomycetes,0.000718441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31E-05,7.95E-05,4.68E-05,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E-05,0,0,0.000122882,0,9.04E-05,3.72E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000897969,0,0,0,0,0,0,0,0,0,0,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152467,4.34E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69E-05,0,0,0,0,9.65E-05,3.61E-05,0,0,9.91E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E-05,0,0,0,0.000109192,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46E-05,0,0,2.66E-05,0,0,0,0,4.67E-05,0,0.000101314,0,0,0.00014682,0.000136243
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95E-05,0,0,5.69E-05,0,9.84E-05,0,0,2.92E-05,2.50E-05,6.27E-05,2.89E-05,0,9.04E-05,0.000111472
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23E-05,0,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01E-05,0,0,0,0,0,0,0,0,0.000124233,0.000123857
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45E-05,0,2.34E-05,3.95E-05,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284643,0,2.34E-05,0,0
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79E-05,0,0,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013026,0,0.000218383,6.21E-05,4.34E-05
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33E-05,0,0,0,0,0,0,0,0,0,6.24E-05,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,1.61E-05,0,1.37E-05,0.00068937,0,0,0,0,0,0,0,0.000106138,0.006931996,0.004695238,0.001750552,0.003412272
Leotiomycetes,0.002896939,0,0,0,0.000613654,0.000358372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88E-05,3.38E-05,0,5.46E-05,4.52E-05,6.19E-05
Sordariomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001351377,0.000712862,0,0,0,0,0,0,0,0,0.000367051,0.000167208
Lecanoromycetes,0,0,0,5.42E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128397,0.000100093,0.000125436,5.06E-05,0,0,0
unclassified,0,0,0,0,0,0,0,0,3.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86E-05,0,0,0,0
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000295063,0.000233398,0.000264167,0.001389027,0.000569277,0.00125436,0.000122882,0.001895254,0.000389639,0.000935123
unclassified,0,0,0,0,0,0,0,0,0,0,5.93E-05,3.27E-05,0,0,0,0,0.000311272,1.51E-05,1.84E-05,0,0,0.000175087,7.51E-05,0.00040043,0,0,0.000457402,0.000253908
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76E-05,0,0,4.09E-05,0,0.000135085,0.000361418,0.000218383,0.000525166,0.000718373
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69E-05,0.000221329,8.17E-05,0,0,0,0,0,0
unclassified,0.000278106,0,0,0,0,0,0,0,0.081910917,0.213589966,0.156386673,0.026333709,0.044171957,0.054661347,0.003929184,0.047813747,0.085637823,0.054142382,0.043540267,0.078784119,0.071774844,0.04862177,0.029965218,0.040515831,0.010228127,0.052895527,0.055622378,0.057011568
unclassified,0.000139053,0,0.000168787,0.000243708,0.000153413,0,4.91E-05,0.000154267,0.00236609,0.000717193,2.37E-05,0.003028867,0.000231154,0.000301674,0,0.000270994,0.000751609,3.01E-05,0.007899088,0.002229565,0.004169552,0.009320486,0.005680254,0.009812956,0.006498294,0.005342589,0.01074613,0.006669722
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09E-05,0,3.38E-05,0,0,0,2.48E-05
unclassified,0,0,0,0,7.67E-05,0,0.000114561,0.000176305,0,0,0,0,0,1.95E-05,0,0,0,0,0.00012909,3.07E-05,7.14E-05,0.000256795,0.000325301,0.000424553,0.00057104,0.000631751,0.000141174,0.000439694
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92E-05,0,0,0,0,0,0
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47E-05,0
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51E-05,7.99E-05,4.91E-05,5.00E-05,3.50E-05,0,2.41E-05,0.000202394,2.34E-05,0,4.34E-05
unclassified,0,0,0,0,0,0,0,0,0,0,0.000266679,0,0,0,0.000446705,0.014215283,0,0,0,0,0,0,0,0,0,2.34E-05,1.69E-05,0
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E-05,0,0,0,2.50E-05,0.000328063,0.000122882,3.12E-05,0.000118586,0.000346801
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148189,0,0
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76E-05,2.86E-05,0,0.000100093,1.45E-05,0,0,0,0
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84E-05,8.57E-05,0,0,0,0,0,0,0
unclassified,0.000185404,0.001473357,0.000567737,9.48E-05,0.000153413,0.000358372,0.000572803,0.000198343,0,2.78E-05,0,0,0,0,0,0,0,0,6.15E-05,4.30E-05,5.00E-05,8.17E-05,0.000181418,0.000154383,0.000224079,8.58E-05,7.34E-05,0.000167208
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45E-05,0,0,0,5.57E-05
unclassified,0,0,0,0,7.67E-05,0,0,0,0,0.01695132,0.028214671,4.36E-05,0.008708601,1.95E-05,0,1.90E-05,0.000201188,0.002515098,0.007136842,0.009563177,0.019391274,0.005130061,0.032993019,0.003261336,6.51E-05,4.68E-05,0.017770926,0.02539077
unclassified,0,0,0,0,0,0,0,0,0.043786481,0.025068383,0.035681692,0.039571383,0.029103928,0.000880693,0.034619662,0.049734474,0.000520052,0.002680763,0.000159826,0.000245682,0.000157072,0.000116725,0.000200185,0.000135085,0.000209622,0.00013259,0,0
unclassified,0,0,0,0,0,0,0,0,4.60E-05,0,0,0,8.60E-05,0,0,0,6.45E-05,0,7.38E-05,0.000104415,0.000285586,7.59E-05,0.000462928,0.001162695,4.34E-05,0.000116991,0.000948686,0
unclassified,0,0,0,0,0,0,0,0,0.000718113,0.000928459,0.000622252,0.001116758,0.001456809,0.000467108,0.000182329,0.000261485,0.000216372,0.000768084,0.020187242,0.030642704,0.015642961,0.029473045,0.016039837,0.007801155,0.017839588,0.029154155,0.017189291,0.013834873
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E-05,0,0,0,6.24E-05,0,0
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75E-05,0,0,0,0,0,0,0,0,0.000274994,0.001872145,0,0,0
unclassified,0,0,0,0,7.67E-05,7.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31E-05,0,0,0,2.48E-05
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,2.69E-05,6.81E-05,0,0,0.00011388,0,2.46E-05,0,0,0.000116725,0,8.20E-05,0,0,0.000254112,0.000198172
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000218383,0,0
unclassified,0,0,0,0,0,0,0,0,2.76E-05,0,0,0,0,0,0,0,0,0,0.00012909,5.53E-05,0.000185631,0.000764548,0.000425393,0.000434202,0,0,6.21E-05,0.0001734
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115654,7.80E-05,0,0
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86E-05,0,0,0.000110963,2.17E-05,0,0,0
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000184415,0,0,0,0,0,0,0,0,0
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14E-05,0,0,0,0,0,0,0
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,2.15E-05,0,0,0,0,0.00224401,0,0,0,0,1.88E-05,1.45E-05,0,0,0,4.34E-05
unclassified,0,0,0,8.12E-05,0,0.000119457,0,0.000176305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34E-05,0,8.05E-05
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04E-05,0.000136243
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13E-05,0,0,0,0.000101645,6.81E-05
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51E-05,0,0,0
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14E-05,0,0,0,0,0,0,0,0,0.00026518,0.000717162,0.000359187
Dothideomycetes,0,0,0,0,0,0,0,0,0.000248578,0.000177908,0.000201491,0.000119847,2.69E-05,0.000437914,0,0.00078921,0.002300378,0.001731954,0.00012909,0.000116699,0.000228469,0.00065366,0.000481696,0.00175128,0.00044093,0.001115314,0.000671986,0.001145681
Dothideomycetes,0,0,0,0,0,9.56E-05,0,8.82E-05,0,0,0,0,0,0,0,0,0,0,3.07E-05,0,0,0,4.38E-05,1.93E-05,9.40E-05,3.12E-05,0,3.10E-05
Dothideomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106288,0,0,0,0,1.75E-05,6.88E-05,0,0,0,2.26E-05,4.95E-05
Dothideomycetes,0,0,0,0,0,0,0,0,0.003176269,0.000811706,0.001926017,0.001040492,0.003112518,0,0,0,0.01644808,0.008303338,1.84E-05,0,0,1.75E-05,8.13E-05,1.93E-05,0,0,0.000197643,0.000142436
Dothideomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000332799,0,0,0,0,0,0,0,0,0,0,0,0
Dothideomycetes,0,0.000294671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69E-05,0,0,0,0,0,0,0,0
Dothideomycetes,0,0.000180077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13E-05,0,0,0,0,0
Dothideomycetes,0,0,0,0,0,0,0,0,0,0.00211822,0.000669661,0.000163428,0.000112889,0.001931685,0,0.007754223,0,0,0.000577832,0.00391863,0.001106645,0.00037352,0.004816956,0.00054034,0.001358931,0.006028936,0,0
Dothideomycetes,0,0.000229189,6.14E-05,0.000121854,0,0,0.000114561,0.00011019,5.52E-05,0,5.33E-05,0,4.84E-05,4.38E-05,0,0,0,0,0.00030121,0.000202688,0.000335563,0.000414374,0.001013437,0.000771914,0.00057104,0.000756542,0.000536459,0.000724566
Dothideomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56E-05,0,0,0,0,0,0,0,0,0,0,0
Dothideomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129064,0,0,0,0,0,0,0,0,0,0,0
Dothideomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020436,0,0,0,0,0,0,0,0,0,1.93E-05,3.61E-05,0,0,0
Eurotiomycetes,0,0.000147336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89E-05,0,0,3.39E-05,4.34E-05
Lecanoromycetes,0.000370808,0,0,0,0.000715929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lecanoromycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45E-05,0.000108425,4.68E-05,0,0
Lecanoromycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012988,3.72E-05
Leotiomycetes,0,0,0,0,0,0,0,0,0.000524775,0.001484422,0.001357101,0.000147085,0.000483811,0.002335539,0.000227911,0.00137874,0.002672386,0.001817296,0.018490629,0.016374714,0.013422531,0.007266127,0.007106574,0.01541898,0.010387151,0.020512421,0.022062602,0.021489262
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0.002192697,0.000381332,0.000209651,0,0,0,0.000478296,0.001822317,0.000202856,0.007161634,0.008253429,0.000472736,0,0.002860906,0,0.001115314,0.024541609,0.011531125
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101645,0
Leotiomycetes,0,0,0,0,0,0,0,0,0.000211751,2.78E-05,0.000130377,0.000185218,0.000150519,0,0.001390256,0.002053847,0,0,2.46E-05,0,0,7.00E-05,0,0,0.000274678,9.36E-05,0,0
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296377,0,0
Leotiomycetes,0,0,0,0,0.000204551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104502,0,2.14E-05,8.75E-05,6.26E-05,0.000144734,0.000592725,0.000155988,6.21E-05,9.29E-05
Leotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91E-05,0,7.59E-05,3.13E-05,0,0,0,0,0
Pezizomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000449391,0,5.79E-05,0,0,0,0
